PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
1631121,499,Bryce McGowens,1610612757,POR,10,23,4,8,0.5,0,3,0.0,5,6,0.833,1,0,1,1,1,0,3,2,13,8,0.33,0.33
1642353,499,Cam Christie,1610612746,LAC,7,33,5,13,0.385,2,8,0.25,1,2,0.5,1,6,7,3,2,0,2,2,13,14,1.5,1.0
1642384,501,Isaiah Crawford,1610612758,SAC,10,37,5,9,0.556,1,4,0.25,1,2,0.5,1,7,8,0,1,1,1,1,12,16,0.0,1.0
1631120,501,JD Davison,1610612738,BOS,9,39,3,9,0.333,2,6,0.333,4,5,0.8,0,3,3,3,2,0,6,1,12,7,0.5,0.33
1630649,501,Stanley Umude,1610612749,MIL,20,65,4,23,0.174,2,13,0.154,2,4,0.5,4,11,15,3,3,3,2,6,12,13,1.5,1.5
1642368,504,N'Faly Dante,1610612745,HOU,1,19,4,6,0.667,0,0,0.0,2,3,0.667,4,5,9,1,0,2,1,4,10,18,1.0,0.0
1641772,504,Nae'Qwan Tomlin,1610612739,CLE,3,14,4,8,0.5,0,2,0.0,2,3,0.667,1,5,6,0,0,0,1,2,10,10,0.0,0.0
1641720,506,Jalen Hood-Schifino,1610612755,PHI,3,34,3,9,0.333,0,4,0.0,3,4,0.75,2,2,4,4,0,1,2,5,9,9,2.0,0.0
1631311,506,Lester Quinones,1610612740,NOP,4,17,4,8,0.5,0,3,0.0,1,1,1.0,3,1,4,1,0,0,4,0,9,6,0.25,0.0
1641857,506,Liam Robbins,1610612749,MIL,13,57,2,8,0.25,0,2,0.0,5,10,0.5,7,5,12,2,2,2,6,9,9,10,0.33,0.33
1630585,506,Marcus Garrett,1610612766,CHA,2,38,3,12,0.25,1,3,0.333,2,2,1.0,1,1,2,8,0,1,4,5,9,7,2.0,0.0
1642280,506,Trentyn Flowers,1610612746,LAC,2,16,4,9,0.444,0,2,0.0,1,1,1.0,1,3,4,0,0,0,1,3,9,7,0.0,0.0
1628427,506,Vlatko Čančar,1610612743,DEN,6,41,4,7,0.571,1,2,0.5,0,0,0.0,3,7,10,0,0,1,2,4,9,15,0.0,0.0
1641766,512,Adama Sanogo,1610612741,CHI,4,22,4,7,0.571,0,0,0.0,0,0,0.0,5,1,6,1,0,0,1,1,8,11,1.0,0.0
201949,512,James Johnson,1610612754,IND,12,37,4,11,0.364,0,3,0.0,0,1,0.0,0,6,6,4,0,2,4,5,8,8,1.0,0.0
1641798,512,Jaylen Martin,1610612764,WAS,6,17,3,10,0.3,2,3,0.667,0,0,0.0,1,4,5,0,0,0,0,1,8,6,0.0,0.0
1631247,512,Luke Travers,1610612739,CLE,9,55,3,11,0.273,0,4,0.0,2,2,1.0,5,7,12,5,1,1,5,4,8,14,1.0,0.2
1628408,516,PJ Dozier,1610612750,MIN,9,35,2,3,0.667,2,3,0.667,1,6,0.167,1,4,5,5,1,0,1,3,7,11,5.0,1.0
1642484,516,RayJ Dennis,1610612754,IND,8,23,2,10,0.2,1,7,0.143,2,2,1.0,2,4,6,5,3,0,4,3,7,9,1.25,0.75
1641734,518,Emoni Bates,1610612739,CLE,7,27,2,14,0.143,2,11,0.182,0,0,0.0,0,0,0,4,1,0,0,2,6,-1,0.0,0.0
1631210,518,Jacob Toppin,1610612737,ATL,16,49,3,10,0.3,0,2,0.0,0,0,0.0,2,9,11,4,2,0,2,3,6,14,2.0,1.0
1630164,518,James Wiseman,1610612754,IND,1,5,2,4,0.5,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,6,5,0.0,0.0
1630528,518,Josh Christopher,1610612748,MIA,8,28,2,7,0.286,0,1,0.0,2,4,0.5,0,3,3,4,0,1,4,1,6,3,1.0,0.0
1631386,518,Tazé Moore,1610612757,POR,2,20,2,10,0.2,1,4,0.25,1,2,0.5,4,4,8,1,2,0,2,0,6,6,0.5,1.0
1628396,518,Tony Bradley,1610612754,IND,5,11,3,3,1.0,0,0,0.0,0,2,0.0,2,2,4,1,0,1,0,0,6,10,0.0,0.0
1631214,524,Alondes Williams,1610612765,DET,1,4,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,5,6,0.0,0.0
1630561,524,David Duke Jr.,1610612759,SAS,4,18,2,7,0.286,0,1,0.0,1,2,0.5,0,3,3,3,0,0,1,1,5,4,3.0,0.0
1627746,524,Skal Labissiere,1610612758,SAC,4,12,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,1,0,0,0,1,5,7,0.0,0.0
1642461,524,Spencer Jones,1610612743,DEN,14,40,2,11,0.182,1,7,0.143,0,0,0.0,2,5,7,1,4,1,2,5,5,7,0.5,2.0
1642279,524,Ulrich Chomche,1610612761,TOR,7,32,2,5,0.4,0,0,0.0,1,2,0.5,4,4,8,2,0,1,2,5,5,10,1.0,0.0
1641779,529,Jalen Bridges,1610612756,PHX,5,25,1,4,0.25,1,4,0.25,1,2,0.5,0,3,3,0,0,0,4,0,4,-1,0.0,0.0
1631232,529,Keion Brooks Jr.,1610612740,NOP,2,10,1,2,0.5,0,1,0.0,2,4,0.5,1,2,3,1,0,0,0,1,4,5,0.0,0.0
1642385,531,Cui Yongxi,1610612751,BKN,5,10,1,7,0.143,0,3,0.0,1,2,0.5,0,2,2,0,0,0,0,0,3,-2,0.0,0.0
1630618,531,D.J. Carton,1610612761,TOR,4,33,1,7,0.143,0,3,0.0,1,1,1.0,0,4,4,3,2,0,4,1,3,2,0.75,0.5
1642439,531,Quincy Olivari,1610612747,LAL,2,10,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,1,0,0,1,0,3,-1,1.0,0.0
1641803,531,Tristen Newton,1610612750,MIN,8,16,1,8,0.125,0,3,0.0,1,1,1.0,2,2,4,2,1,0,2,4,3,1,1.0,0.5
1631127,535,Harrison Ingram,1610612759,SAS,3,17,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,1,1,0,0,2,2,7,0.0,0.0
1631123,535,Jamaree Bouyea,1610612749,MIL,1,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,2,3,1.0,1.0
1642502,535,Malevy Leons,1610612760,OKC,6,21,0,2,0.0,0,1,0.0,2,4,0.5,1,2,3,1,0,0,1,4,2,1,1.0,0.0
1641879,535,Yuri Collins,1610612744,GSW,2,16,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,4,2,0,0,5,2,9,0.0,0.0
1630227,539,Daishen Nix,1610612750,MIN,3,13,0,1,0.0,0,1,0.0,1,2,0.5,0,4,4,3,0,0,4,1,1,2,0.75,0.0
1641817,540,Anton Watson,1610612752,NYK,1,4,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-3,1.0,0.0
1641752,540,Bobi Klintman,1610612765,DET,6,17,0,2,0.0,0,1,0.0,0,0,0.0,0,4,4,1,0,1,1,2,0,3,1.0,0.0
1629643,540,Chuma Okeke,1610612755,PHI,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0.0,0.0
1631306,540,Cole Swider,1610612765,DET,2,13,0,5,0.0,0,5,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,-2,0.0,0.0
1642450,540,Daniss Jenkins,1610612765,DET,5,10,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-5,0.0,0.0
1641801,540,Emanuel Miller,1610612741,CHI,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1626143,540,Jahlil Okafor,1610612754,IND,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,2,0.0,0.0
1642443,540,Jahmir Young,1610612741,CHI,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,2,0.0,0.0
1629667,540,Jalen McDaniels,1610612764,WAS,4,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,2,0.0,0.0
1642399,540,Jesse Edwards,1610612750,MIN,2,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,1,0.0,0.0
1631303,540,Justin Minaya,1610612757,POR,7,19,0,2,0.0,0,1,0.0,0,0,0.0,2,1,3,2,1,0,0,3,0,4,0.0,0.0
1630644,540,Mac McClung,1610612753,ORL,1,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,3,0.0,0.0
1641936,540,Miles Norris,1610612738,BOS,1,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,2,0.0,0.0
1642434,540,Riley Minix,1610612759,SAS,1,7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1,0.0,0.0
1642389,540,Zyon Pullin,1610612763,MEM,3,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0
